customer_id,age,location,subscription_type,payment_plan,num_subscription_pauses,payment_method,customer_service_inquiries,signup_date,weekly_hours,average_session_length,song_skip_rate,weekly_songs_played,weekly_unique_songs,num_favorite_artists,num_platform_friends,num_playlists_created,num_shared_playlists,notifications_clicked,churned
116358,18.0,Florida,Free,Yearly,4,Debit Card,Low,-2650,45.06968478,7.454911697,0.059213677,115,128,1,70,50,22,4,1
116359,61.0,Montana,Student,Yearly,2,Debit Card,Medium,-798,46.13451537,66.59454245,0.742169896,114,109,49,146,7,2,1,1
116360,76.0,Maine,Student,Yearly,3,Credit Card,Low,-2080,36.00071552,44.67422499,0.102345988,423,19,40,69,83,7,18,1
116361,36.0,Washington,Premium,Monthly,3,Debit Card,High,-2170,18.52833204,91.72806427,0.028234909,136,253,6,38,14,2,20,0
116362,48.0,California,Free,Yearly,3,Apple Pay,Low,-2128,42.3365778,115.4089128,0.651898701,135,122,10,64,90,45,8,0
116363,,New York,Student,Yearly,1,Debit Card,Low,-32,0.066840162,84.69723729,0.144763898,319,56,46,68,32,31,17,0
116364,20.0,New York,Premium,Monthly,0,Paypal,Low,-2705,35.50699569,119.9249255,0.437017071,135,160,28,89,49,38,42,0
116365,30.0,Idaho,Premium,Monthly,1,Credit Card,High,-1139,,31.97622814,0.579458728,310,94,39,10,18,23,25,1
116366,63.0,Virginia,Premium,Monthly,1,Apple Pay,Low,-664,12.30894031,9.203931596,0.252685715,45,201,14,177,23,16,20,0
116367,68.0,West Virginia,Family,Monthly,0,Paypal,Low,-336,32.72920477,53.65304525,0.823016192,134,169,7,12,33,12,23,0
116368,76.0,Virginia,Student,Yearly,4,Debit Card,Low,-2149,21.39731385,71.21673536,0.949223229,102,180,3,12,58,31,41,1
116369,70.0,Georgia,Premium,Yearly,3,Apple Pay,Low,-2704,45.11530327,68.59028536,0.714362404,358,292,20,51,72,13,12,0
116370,,New York,Free,Yearly,0,Paypal,Medium,-604,30.12048965,57.17196566,0.429028461,264,237,20,164,59,17,30,1
116371,,Idaho,Premium,Yearly,0,Paypal,Medium,-844,44.46304854,1.869433361,0.207356929,261,178,30,54,15,41,3,0
116372,34.0,California,Family,Yearly,2,Apple Pay,Medium,-1052,1.334712308,77.84634078,0.229334229,438,129,42,47,83,29,45,1
116373,71.0,Nebrasksa,Free,Yearly,3,Debit Card,Medium,-1945,16.5793211,112.4350003,0.663155223,188,98,3,24,78,9,42,1
116374,64.0,Vermont,Free,Yearly,4,Debit Card,Low,-1323,43.82183684,69.31382007,0.660903337,497,69,40,130,83,18,21,0
116375,33.0,Georgia,Family,Monthly,2,Debit Card,High,-500,2.137689474,52.03651234,0.288868363,223,133,39,141,90,33,19,1
116376,76.0,South Carolina,Family,Monthly,3,Apple Pay,High,-1072,30.53994388,111.3514587,0.690396729,455,45,23,115,10,17,4,1
116377,70.0,Maine,Premium,Yearly,2,Debit Card,Low,-1006,49.29164478,105.8246336,0.381798412,82,264,42,59,30,5,48,0
116378,68.0,Virginia,Student,Yearly,4,Debit Card,Low,-1818,19.67367653,98.69241929,0.536912224,332,248,49,181,17,27,30,0
116379,,Vermont,Premium,Yearly,4,Apple Pay,Medium,-461,44.758568,20.32254064,0.561822448,326,163,25,27,28,41,40,0
116380,35.0,Wisconsin,Family,Yearly,1,Apple Pay,Low,-318,39.18579144,104.3233302,0.512924978,497,281,23,49,49,30,8,0
116381,51.0,North Carolina,Student,Monthly,0,Paypal,Low,-903,40.05028775,84.59886802,0.93650785,233,98,14,188,77,28,36,0
116382,48.0,Virginia,Family,Monthly,2,Paypal,Medium,-1441,45.18776915,24.25754945,0.337559123,447,85,42,61,83,44,45,0
116383,75.0,Utah,Free,Yearly,1,Paypal,Low,-923,5.995584194,68.36959058,0.099123181,262,162,28,189,57,42,17,1
116384,50.0,North Dakota,,Yearly,2,Credit Card,Low,-226,48.72214256,57.75451394,0.405367179,23,85,12,12,79,31,37,0
116385,61.0,West Virginia,Student,Yearly,1,Apple Pay,High,-34,4.692206728,111.5319064,0.315409592,320,68,38,37,55,18,31,1
116386,57.0,West Virginia,Free,Monthly,3,Paypal,Medium,-2102,31.47519901,61.93450693,0.541488711,352,180,28,60,71,0,46,1
116387,57.0,Georgia,Family,Monthly,4,Credit Card,Medium,-1573,17.41049678,57.60124721,0.432933936,382,6,3,22,83,1,18,0
116388,28.0,New Jersey,Family,Monthly,4,Apple Pay,Low,-177,,106.4378094,0.411288133,171,282,14,136,16,22,46,0
116389,50.0,Alabama,Premium,Yearly,2,Paypal,Low,-1174,6.939143283,11.26388479,0.237795868,72,237,32,190,16,46,2,0
116390,,Idaho,Student,Yearly,1,Credit Card,Low,-627,33.6439949,77.77168588,0.809240767,65,3,27,92,83,37,42,0
116391,36.0,Montana,Premium,Monthly,2,Debit Card,High,-1242,42.89014431,68.8803951,0.493619513,57,86,29,80,13,22,35,0
116392,34.0,Maine,Premium,Yearly,3,Paypal,Medium,-661,22.42002146,115.6117551,0.365929927,426,156,6,75,84,31,24,0
116393,61.0,Wisconsin,Student,Monthly,4,Paypal,High,-1334,18.70759357,90.54418789,0.345705561,302,243,23,193,15,35,44,1
116394,26.0,Vermont,Free,Monthly,1,Apple Pay,Low,-2055,,29.81931681,0.584432271,245,90,2,28,49,30,42,0
116395,76.0,Washington,Free,Monthly,1,Apple Pay,Medium,-2186,41.21130935,39.89479387,0.496766116,499,159,42,71,95,48,8,0
116396,24.0,Alabama,Student,Yearly,2,Apple Pay,Low,-933,22.76346709,119.5667206,0.43194537,257,49,6,55,43,46,44,0
116397,20.0,Idaho,Student,Yearly,2,Apple Pay,Low,-72,21.88142589,112.7247451,0.090824737,356,145,34,150,73,48,42,0
116398,41.0,Utah,Family,Yearly,1,Apple Pay,High,-700,3.668666072,115.0752385,0.643145004,72,215,49,175,35,40,27,1
116399,,New Jersey,Premium,Monthly,4,Credit Card,Low,-781,28.74190434,13.26173911,0.897651691,262,224,3,156,20,39,0,1
116400,60.0,Nebrasksa,Free,Yearly,1,Debit Card,High,-286,,105.225194,0.464673748,242,231,17,136,44,45,16,1
116401,19.0,Wisconsin,Student,Monthly,4,Apple Pay,High,-160,33.37368122,22.1084593,0.378897508,227,127,11,123,57,28,12,1
116402,52.0,New York,Premium,Monthly,1,Debit Card,High,-1374,2.52715831,98.6905597,0.345104858,431,264,45,181,31,23,3,1
116403,18.0,New Jersey,Family,Yearly,2,Credit Card,Medium,-1663,23.60459313,53.34834181,0.051459752,37,259,36,19,5,37,19,0
116404,58.0,Nebrasksa,Free,Monthly,4,Debit Card,Medium,-268,49.79863629,36.4422441,0.063698563,412,184,47,175,36,39,11,0
116405,42.0,Montana,Premium,Yearly,3,Debit Card,High,-574,1.754137466,10.58403242,0.059877607,149,224,39,13,26,42,28,1
116406,26.0,Utah,Family,Yearly,0,Credit Card,Low,-2739,24.59439177,115.7095755,0.129252525,417,14,5,61,12,19,45,0
116407,42.0,California,Premium,Yearly,1,Paypal,High,-1329,19.35062687,64.12638073,0.748858606,57,194,44,1,97,23,45,1
116408,46.0,Vermont,Student,Yearly,3,Debit Card,Medium,-960,46.23964318,81.19693943,0.500915411,13,232,2,17,21,9,16,0
116409,20.0,South Carolina,Premium,Monthly,4,Debit Card,High,-2708,38.9591294,54.56723353,0.857031795,482,192,0,15,18,15,34,1
116410,48.0,California,Family,Yearly,4,Credit Card,Low,-406,25.51688807,27.08094929,0.000510372,452,264,10,86,63,48,34,0
116411,,Nebrasksa,Premium,Yearly,1,Debit Card,Medium,-2392,26.82474173,62.59322303,0.523693936,406,247,13,114,18,15,10,0
116412,71.0,Vermont,Family,Monthly,2,Credit Card,Low,-1211,40.941255,117.8553058,0.441367692,408,5,49,30,82,48,42,0
116413,18.0,Vermont,Student,Monthly,4,Paypal,Medium,-504,12.26616475,83.61747543,0.163086796,82,121,26,190,54,2,37,1
116414,22.0,Georgia,Free,Monthly,0,Apple Pay,High,-2119,,44.06338797,0.053471922,340,131,41,8,48,7,17,1
116415,57.0,New York,Student,Monthly,3,Credit Card,High,-1503,44.31627173,44.4548259,0.018775511,198,95,27,192,64,30,38,0
116416,55.0,New Jersey,Premium,Yearly,0,Credit Card,Medium,-1030,20.46711506,104.8328897,0.738382652,9,15,22,43,4,25,22,0
116417,47.0,Florida,Premium,Monthly,4,Paypal,Medium,-271,19.08908053,9.061056679,0.824382657,391,90,46,30,86,25,44,0
116418,77.0,Virginia,Family,Monthly,4,Apple Pay,Low,-2053,21.41867609,72.28086009,0.981728249,384,139,34,91,94,20,21,1
116419,72.0,South Carolina,Free,Yearly,4,Apple Pay,Medium,-398,40.47453785,116.0536287,0.784100117,155,59,48,199,29,15,32,1
116420,43.0,Nebrasksa,Free,Yearly,3,Paypal,Medium,-698,31.23610346,75.09106635,0.551048908,385,117,24,62,89,32,22,1
116421,38.0,Florida,Free,Yearly,1,Paypal,Medium,-580,23.13043237,117.0199697,0.199855899,78,113,45,90,9,42,17,1
116422,64.0,Alabama,Free,Monthly,2,Apple Pay,Medium,-173,15.88173532,105.0287704,0.922923977,312,202,2,5,73,27,29,1
116423,26.0,Alabama,Free,Yearly,4,Debit Card,High,-1586,,60.91586268,0.92826314,334,149,31,19,40,27,15,1
116424,36.0,North Carolina,Free,Monthly,1,Debit Card,Low,-153,23.51462478,14.08030748,0.401311201,262,183,46,3,53,49,37,0
116425,64.0,Idaho,Free,Monthly,4,Debit Card,Medium,-1825,12.66361892,2.556312816,0.228412508,8,112,4,61,73,17,49,1
116426,48.0,Florida,Student,Monthly,3,Credit Card,Low,-1043,5.615211231,88.33876418,0.841422882,5,119,18,19,20,42,17,0
116427,65.0,Utah,Student,Yearly,3,Credit Card,High,-1640,7.58911613,54.12184606,0.298261825,387,205,39,159,86,21,35,1
116428,67.0,New Jersey,Family,Yearly,3,Credit Card,Medium,-2891,44.13597026,6.826085374,0.462531413,232,191,6,172,3,8,29,1
116429,39.0,Maine,Student,Monthly,0,Apple Pay,Medium,-828,13.73383432,37.92176474,0.147293735,204,122,49,120,99,2,1,0
116430,31.0,Florida,Family,Yearly,2,Credit Card,Low,-1453,36.49788806,89.80814734,0.153814682,36,61,32,103,40,14,15,0
116431,72.0,Georgia,Family,Yearly,3,Credit Card,Low,-661,25.83778355,64.49496737,0.68454963,117,19,30,53,2,30,40,0
116432,41.0,Vermont,Premium,Monthly,0,Paypal,Low,-61,48.56673463,88.68114481,0.718115763,463,84,19,186,82,18,14,0
116433,21.0,Georgia,Premium,Yearly,3,Credit Card,Low,-2857,12.19545998,101.4793763,0.985927317,401,33,48,8,71,36,23,1
116434,75.0,Idaho,Free,Monthly,2,Credit Card,High,-185,32.50371434,56.21070473,0.297961089,88,51,42,166,81,47,48,1
116435,42.0,South Carolina,Student,Yearly,1,Debit Card,Low,-199,17.87528509,36.00330415,0.628575232,405,137,35,115,72,37,24,0
116436,50.0,Nebrasksa,Student,Monthly,3,Paypal,High,-2425,22.88128194,110.005768,0.823193372,348,51,27,173,35,15,27,1
116437,44.0,West Virginia,Family,Yearly,0,Credit Card,High,-1878,2.058229392,71.15253015,0.284493489,32,213,22,95,20,19,41,1
116438,56.0,Virginia,Family,Monthly,4,Paypal,High,-2239,20.19373593,47.21249939,0.556366915,492,137,38,29,88,3,39,0
116439,30.0,New York,Student,Yearly,3,Credit Card,High,-2388,16.2829262,66.10219629,0.64437881,31,155,29,122,47,33,47,1
116440,,Nebrasksa,Family,Yearly,4,Apple Pay,Low,-1616,13.17560183,67.14832561,0.397672631,116,272,36,195,61,38,10,0
116441,40.0,New Jersey,Family,Monthly,1,Apple Pay,Low,-2625,27.99744818,7.515263038,0.960225128,419,17,37,101,37,11,49,0
116442,35.0,North Dakota,Free,Monthly,2,Debit Card,Medium,-2869,4.858699756,4.2636948,0.266767549,172,26,27,76,71,20,49,1
116443,22.0,Montana,Student,Monthly,4,Paypal,High,-2634,42.28988226,105.6763174,0.043014167,253,61,38,8,88,24,13,1
116444,60.0,Alabama,Premium,Monthly,4,Apple Pay,Medium,-1127,,10.22754943,0.441212668,262,252,44,131,99,39,42,0
116445,59.0,Maine,Premium,Yearly,0,Apple Pay,Low,-226,7.425934321,43.8746415,0.842841692,104,144,33,135,35,10,33,0
116446,62.0,West Virginia,Premium,Monthly,2,Debit Card,High,-540,45.85577254,2.455249237,0.413412296,89,146,34,102,27,46,25,1
116447,24.0,West Virginia,Family,Monthly,3,Debit Card,Low,-1,23.03798977,32.43357496,0.066185421,447,80,15,88,8,11,28,0
116448,39.0,Vermont,Family,Yearly,4,Credit Card,High,-1592,28.18109254,42.00096687,0.177854162,166,18,9,181,28,45,16,1
116449,70.0,South Carolina,Student,Monthly,3,Debit Card,Medium,-1545,41.55574125,60.0752921,0.784780484,56,38,45,134,24,45,18,1
116450,25.0,North Carolina,Family,Yearly,3,Paypal,High,-1940,,85.91758253,0.38103964,172,36,10,152,81,19,0,0
116451,57.0,Utah,Family,Monthly,4,Apple Pay,High,-1192,38.10296286,109.6187301,0.787118652,437,275,27,32,95,41,35,1
116452,72.0,South Carolina,Student,Monthly,4,Credit Card,High,-1442,11.64733448,60.19384564,0.562078189,388,183,29,141,0,13,5,1
116453,18.0,South Carolina,Family,Yearly,3,Apple Pay,High,-193,22.00401619,100.8171439,0.431250501,323,147,7,45,60,5,9,1
116454,54.0,North Carolina,Premium,Monthly,2,Paypal,Low,-252,13.01969255,101.9696045,0.730450627,440,205,40,88,85,19,20,0
116455,55.0,Maine,Premium,Monthly,0,Debit Card,Medium,-2544,13.17896428,66.42803685,0.041718633,179,89,22,147,98,25,42,0
116456,77.0,California,Family,Monthly,4,Debit Card,Medium,-2168,32.61321541,71.04127741,0.697404644,394,71,6,15,29,35,41,1
116457,43.0,Nebrasksa,Family,Yearly,0,Credit Card,High,-1924,26.70974307,90.96389148,0.157004108,158,204,34,72,66,43,18,0
116458,67.0,Vermont,Premium,Yearly,1,Paypal,High,-151,11.70317206,69.58606312,0.808854297,491,86,28,133,95,49,31,1
116459,37.0,California,Family,Yearly,0,Debit Card,Medium,-1324,38.58261603,90.13449696,0.085064979,370,45,15,18,3,40,38,0
116460,72.0,New York,Premium,Monthly,2,Debit Card,High,-2395,23.93564852,99.96774341,0.338552932,446,26,18,76,17,39,45,0
116461,72.0,Maine,Student,Monthly,0,Paypal,Medium,-1486,6.384361797,61.07281335,0.026613975,28,266,47,145,62,24,10,1
116462,70.0,Utah,Premium,Monthly,0,Credit Card,High,-290,13.73029545,48.97498085,0.740187995,16,107,2,124,94,28,33,1
116463,52.0,North Carolina,Family,Yearly,3,Paypal,High,-1264,34.26732881,44.23406748,0.515306785,211,139,16,103,93,16,14,1
116464,40.0,Florida,Premium,Monthly,2,Paypal,Medium,-1003,29.81496879,53.93079827,0.661121034,35,127,39,60,88,19,32,0
116465,37.0,Utah,Family,Yearly,1,Apple Pay,High,-679,11.42688559,6.234338075,0.604786217,329,266,9,19,90,45,37,0
116466,72.0,North Dakota,Student,Monthly,4,Credit Card,Medium,-959,6.068057285,9.848067046,0.595141418,231,299,18,174,39,4,34,1
116467,63.0,Montana,Student,Monthly,2,Credit Card,High,-2365,5.260891985,60.8914379,0.204169631,296,207,15,102,20,42,1,1
116468,18.0,New Jersey,Premium,Monthly,0,Debit Card,Low,-294,33.5813894,70.76467646,0.877880894,400,124,9,107,39,34,9,0
116469,64.0,West Virginia,Family,Yearly,3,Credit Card,Low,-558,15.0470631,43.54978296,0.432157272,466,82,8,18,72,13,48,0
116470,70.0,Vermont,Family,Yearly,1,Apple Pay,Low,-854,,79.89535296,0.572796335,493,73,33,138,19,13,3,0
116471,76.0,South Carolina,Free,Yearly,1,Credit Card,Low,-2012,,47.22500914,0.569296443,362,216,41,174,39,49,8,0
116472,79.0,Utah,Student,Yearly,3,Debit Card,Low,-1497,15.2657268,26.53188161,0.898905119,374,92,0,75,75,12,31,1
116473,50.0,New York,Student,Monthly,0,Apple Pay,Medium,-2566,11.64594722,2.414172123,0.467039668,69,265,46,98,84,7,23,0
116474,,Virginia,Premium,Monthly,4,Credit Card,High,-2174,39.35458403,118.6158691,0.312156717,56,238,17,69,49,49,2,1
116475,62.0,Idaho,Premium,Yearly,0,Debit Card,Medium,-2094,44.1642624,53.54604596,0.985167111,26,97,8,125,35,33,47,0
116476,43.0,North Dakota,Premium,Monthly,1,Apple Pay,Medium,-2505,19.47793144,112.9742172,0.567432386,19,192,1,106,21,1,49,0
116477,,North Carolina,Free,Monthly,3,Debit Card,High,-2389,,118.3252331,0.278350161,271,88,44,160,71,18,0,1
116478,21.0,Maine,Premium,Monthly,3,Credit Card,Low,-1323,2.642443999,117.7956115,0.535759163,174,69,34,134,86,46,0,1
116479,34.0,Georgia,Family,Monthly,0,Apple Pay,Low,-1233,14.20103284,70.79756202,0.680526328,121,35,20,90,80,41,9,0
116480,24.0,Montana,Family,Monthly,3,Credit Card,High,-2442,11.22692588,14.19687882,0.28798169,70,132,10,163,18,0,41,1
116481,76.0,Nebrasksa,Student,Yearly,0,Debit Card,Low,-1984,24.67878772,40.99440215,0.036273894,405,138,22,9,45,0,15,0
116482,32.0,Maine,Free,Monthly,4,Paypal,Low,-1538,1.009770589,95.49051184,0.475424019,333,58,10,52,21,1,12,1
116483,40.0,South Carolina,Family,Monthly,4,Debit Card,Low,-629,,77.25854417,0.718066064,222,122,14,10,33,22,14,0
116484,46.0,North Carolina,Family,Monthly,3,Paypal,Medium,-1498,20.83485666,105.1120891,0.602882835,176,113,46,180,91,41,18,0
116485,68.0,Utah,Free,Monthly,0,Apple Pay,Medium,-1605,47.58954762,105.322123,0.19537738,333,80,30,47,74,23,23,0
116486,,California,Premium,Monthly,2,Debit Card,Low,-2848,2.471075484,83.38601543,0.953932686,75,243,34,72,22,11,21,0
116487,31.0,California,Family,Monthly,1,Apple Pay,Low,-2215,48.09237045,117.5554059,0.663324917,6,112,46,163,24,35,44,0
116488,44.0,California,Free,Yearly,1,Credit Card,Low,-2731,32.45340501,78.4417032,0.793681462,182,41,0,70,2,7,15,1
116489,53.0,North Carolina,Free,Yearly,1,Apple Pay,Medium,-915,0.298224678,67.6977224,0.39139018,134,268,9,56,57,16,41,1
116490,70.0,Idaho,Free,Monthly,2,Apple Pay,High,-2479,33.10521536,59.54935446,0.424278355,296,126,26,143,28,29,10,1
116491,56.0,California,Student,Monthly,3,Credit Card,Low,-2714,20.58344061,56.57880832,0.531193364,254,227,19,36,77,26,16,0
116492,72.0,Alabama,Student,Yearly,2,Apple Pay,Low,-1676,48.19640167,104.709127,0.216275037,391,93,22,13,19,5,35,0
116493,25.0,Virginia,Family,Yearly,4,Apple Pay,High,-477,7.154981462,111.9039417,0.440647644,126,243,27,40,27,22,6,1
116494,55.0,Maine,Premium,Monthly,0,Credit Card,Medium,-1398,30.0703644,99.42164469,0.560220397,165,197,39,176,97,12,38,0
116495,31.0,North Dakota,Family,Yearly,3,Credit Card,Medium,-14,43.12043803,92.85000359,0.418511481,358,44,11,176,66,15,22,0
116496,49.0,Vermont,Student,Monthly,1,Apple Pay,High,-1104,1.327306963,97.73343249,0.810431928,188,282,14,40,12,41,15,1
116497,73.0,New York,Family,Monthly,0,Paypal,Medium,-2407,26.77281942,28.78766257,0.191369792,24,23,33,83,19,47,6,0
116498,70.0,Idaho,Student,Yearly,1,Paypal,Medium,-1495,39.7039102,117.0279953,0.615511749,481,279,2,25,26,19,2,1
116499,76.0,Florida,Free,Monthly,1,Paypal,Low,-2817,38.5663383,8.549547707,0.20620832,27,30,22,100,37,39,25,1
116500,33.0,New York,Student,Monthly,2,Credit Card,High,-2252,2.4629112,3.538257125,0.94000872,131,162,16,12,48,27,4,1
116501,57.0,Virginia,Free,Monthly,1,Apple Pay,Medium,-2794,24.91906611,107.9249128,0.362481164,20,50,37,14,67,15,32,0
116502,50.0,South Carolina,Student,Monthly,1,Credit Card,Low,-2229,20.33429418,73.53323745,0.928418388,168,71,18,14,2,14,2,0
116503,56.0,Georgia,Family,Monthly,1,Paypal,High,-2119,28.29788666,91.40158004,0.118245946,46,43,36,48,56,32,27,1
116504,57.0,Maine,Free,Yearly,3,Debit Card,Medium,-575,28.32146854,57.78960153,0.367525884,361,58,35,84,14,16,9,1
116505,64.0,Idaho,Free,Monthly,2,Debit Card,High,-1940,,34.3641214,0.489982349,15,222,18,69,3,37,27,1
116506,69.0,Florida,Premium,Monthly,1,Paypal,Low,-2416,42.07727809,75.25835018,0.189214558,276,286,7,76,93,31,26,0
116507,44.0,New Jersey,Premium,Yearly,3,Debit Card,Medium,-2436,8.999670291,30.99784617,0.344686174,207,275,29,132,5,13,9,0
116508,21.0,,Family,Monthly,1,Credit Card,Low,-2515,12.57599048,75.64794733,0.381537114,145,6,39,157,4,19,26,0
116509,79.0,Wisconsin,Student,Monthly,1,Debit Card,Medium,-2346,,2.01549546,0.404574516,303,266,40,99,89,48,18,1
116510,45.0,Wisconsin,Free,Monthly,3,Apple Pay,Low,-2318,1.93090549,110.4871699,0.058711542,175,152,15,193,97,16,26,1
116511,45.0,Utah,Family,Yearly,4,Debit Card,Low,-1574,43.78740115,40.35974093,0.949820388,74,213,16,139,87,45,10,0
116512,48.0,Idaho,Student,Monthly,0,Paypal,Low,-402,15.63527893,36.70405133,0.55219171,452,181,1,81,85,3,6,0
116513,31.0,North Carolina,Free,Monthly,3,Debit Card,Medium,-1376,7.850411322,101.8963835,0.734657981,276,138,40,197,34,43,27,1
116514,,Georgia,Student,Monthly,2,Debit Card,Medium,-1379,34.85324012,95.14411478,0.707923267,84,4,43,33,33,35,48,0
116515,,Vermont,Free,Monthly,3,Credit Card,Medium,-1756,1.676097253,73.38935157,0.27214345,368,5,8,121,63,37,47,1
116516,32.0,Wisconsin,Family,Monthly,1,Credit Card,Medium,-1561,,62.25414977,0.643930789,161,151,34,6,91,26,32,0
116517,74.0,North Carolina,Family,Monthly,1,Credit Card,Medium,-1114,34.80483242,28.7705147,0.126802108,457,272,43,148,5,48,38,0
116518,73.0,Idaho,Free,Yearly,2,Apple Pay,Medium,-2537,2.478705353,35.88306263,0.753207027,429,154,10,65,35,2,46,1
116519,39.0,Georgia,Premium,Yearly,3,Debit Card,Low,-2767,14.268793,116.9102466,0.765161405,212,289,29,175,91,12,1,1
116520,,California,Premium,Yearly,4,Debit Card,Medium,-430,46.26138973,6.849965002,0.193256852,416,69,37,110,68,32,36,0
116521,,Alabama,Student,Monthly,1,Credit Card,Low,-1957,22.88653959,22.17330399,0.543394476,380,217,13,199,58,26,14,0
116522,,Idaho,Free,Monthly,3,Credit Card,High,-982,12.64704099,37.41234708,0.106996596,112,100,28,171,52,28,13,1
116523,43.0,South Carolina,Student,Yearly,4,Apple Pay,High,-844,,17.76292432,0.607181787,316,168,36,192,77,14,38,1
116524,49.0,Georgia,Premium,Monthly,2,Apple Pay,High,-516,22.90510531,44.79838049,0.940373491,112,263,21,130,95,6,10,0
116525,,North Dakota,Family,Monthly,2,Apple Pay,Low,-403,5.419037125,61.91202282,0.303347304,492,178,26,128,49,34,23,0
116526,56.0,Washington,Free,Monthly,3,Paypal,High,-1614,42.03470335,62.17806015,0.336973304,368,129,40,190,28,44,26,1
116527,55.0,Idaho,Family,Monthly,3,Apple Pay,Low,-2064,40.27425394,77.267583,0.648839783,468,33,1,48,57,40,45,0
116528,34.0,New York,Family,Monthly,0,Debit Card,Low,-1653,,117.9688784,0.909736732,343,285,12,90,9,0,28,0
116529,62.0,South Carolina,Premium,Yearly,3,Paypal,Low,-2256,28.29546956,95.12542644,0.695521645,273,283,26,109,44,27,4,0
116530,46.0,Utah,Family,Yearly,4,Debit Card,Medium,-14,17.75178298,105.4314486,0.313207857,138,69,34,95,60,32,39,0
116531,,Georgia,Student,Yearly,2,Debit Card,High,-1084,34.62442819,4.713793017,0.356331852,11,220,43,116,93,2,2,1
116532,44.0,Idaho,Family,Monthly,0,Debit Card,Low,-1020,,71.14137591,0.425759964,57,19,31,67,27,2,28,0
116533,,Florida,Premium,Yearly,4,Debit Card,High,-1899,41.91611444,71.8970865,0.941227941,368,175,32,62,52,46,17,1
116534,70.0,Wisconsin,Free,Yearly,2,Apple Pay,Low,-736,,94.20947845,0.485043979,452,144,19,164,58,30,37,1
116535,36.0,Vermont,Free,Monthly,2,Credit Card,Medium,-11,24.82274786,32.13477776,0.517376562,481,217,48,195,54,12,43,0
116536,27.0,New Jersey,Family,Monthly,0,Credit Card,High,-483,10.79924607,53.72447764,0.809450022,367,95,33,56,53,43,35,0
116537,63.0,Alabama,Student,Yearly,3,Debit Card,High,-2597,14.49281481,105.5268453,0.685080817,488,260,34,146,71,18,29,1
